'name';'short_name';'url_logo';'volume';'algoritm';'generation';'twitter id';'site_url';'date'
'BitQuark';'BTQ';'https://www.cryptocompare.com/media/19638/btq.png';9410908;'Multiple';'PoW';'https://twitter.com/BitQuarkCoin';'http://www.bitquark.info/';16.09.14
'EagleCoin';'EAGLE';'https://files.coinmarketcap.com/static/img/coins/200x200/eaglecoin.png';3633153;'';'';'https://twitter.com/EaglecoinID?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fcoinmarketcap.com%2Fcurrencies%2Feaglecoin%2F';'https://eaglepay.io/';16.11.17
'300 Token';300;'https://files.coinmarketcap.com/static/img/coins/200x200/300-token.png';300300;'';'';'https://twitter.com/300_Token';'http://300tokensparta.com/';25.07.17
'ETHGAS';'EGAS';'https://www.cryptocompare.com/media/16746616/egas.png';13792050;'';'';'https://twitter.com/eth_gas';'http://www.ethgas.stream/';28.10.17
'Zurcoin';'ZUR';'https://www.cryptocompare.com/media/351758/zur.png';126000000;'Quark';'PoW';'';'http://shai102.wixsite.com/zurcoin';30.12.13
'Yellow Token';'YEL';'https://files.coinmarketcap.com/static/img/coins/200x200/yellow-token.png';21000000;'';'';'https://twitter.com/YellowToken';'http://yellow-token.com/';07.11.17
'SongCoin';'SONG';'https://www.cryptocompare.com/media/20432/song.png';210240000;'Scrypt';'PoW';'https://twitter.com/dynomania';'http://www.songcoin.org/';20.10.14
'GPU Coin';'GPU';'https://www.cryptocompare.com/media/350939/gpu.png';221052632;'Scrypt';'PoS';'https://twitter.com/GPU_coin';'http://www.usedgpus.com/';16.04.16
'Money';'$$$';'http://moneyfoundation.github.io/moneypage/img/logo.png';45887218;'';'';'';'http://moneyfoundation.github.io/moneypage/index.html';12.11.15
'Kronecoin';'KRONE';'https://www.cryptocompare.com/media/9350770/krone.png';84000000;'Scrypt';'PoW';'https://twitter.com/Kronecoin';'http://kronecoin.org/';06.08.17
'HempCoin';'HMP';'https://www.cryptocompare.com/media/350941/hmp.png';5000000000;'Scrypt-n';'PoW';'https://twitter.com/hempcoin1';'http://www.hempcoin.com/';27.07.14
'GoldPieces';'GP';'https://www.cryptocompare.com/media/20656/gp.png';1220161;'X11';'PoW/PoS';'https://twitter.com/Gold_Pieces';'http://gpieces.com/';06.01.15
'BipCoin';'BIP';'https://www.cryptocompare.com/media/352108/bip.png';18446744;'CryptoNight';'PoW';'https://twitter.com/intent/follow?original_referer=https%3A%2F%2Fbipcoin.org%2F&partner=tfwp&ref_src=twsrc%5Etfw&region=follow_link&screen_name=BipCoinOfficial&tw_p=followbutton';'https://bipcoin.org/';16.08.16
'Flaxscript';'FLAX';'https://ip.bitcointalk.org/?u=http%3A%2F%2Fi.imgur.com%2FIJUJrPn.jpg&t=582&c=ZwUAUuPylzlBeg';5594980;'';'';'';'http://flaxscript.org/';25.07.15
'NevaCoin';'NEVA';'https://www.cryptocompare.com/media/351026/neva.png';26280000;;'PoW/PoS';'https://twitter.com/nevacoin';'http://nevacoin.pw/';07.03.16
'DIBCOIN';'DIBC';'https://files.coinmarketcap.com/static/img/coins/200x200/dibcoin.png';5000000000;'';'';'https://twitter.com/TheRealDIBCOIN?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fcoinmarketcap.com%2Fcurrencies%2Fdibcoin%2F';'https://dibcoin.us/';06.04.17
'Digital Rupees';'DRS';'https://www.cryptocompare.com/media/352072/drs.png';510802961;'Scrypt';'PoS';'https://twitter.com/DigitalRupees';'https://www.digitalrs.me/';31.01.17
'Sojourn';'SOJ';'https://www.cryptocompare.com/media/9350725/soj.png';10500000000;'Scrypt';'PoW';'https://twitter.com/john_sojourn';'http://www.sojournbooking.net/';12.07.17
'AllSafe';'ASAFE2';'https://www.cryptocompare.com/media/1382096/allsafe.jpg';15000000;'Scrypt';'PoS';'https://twitter.com/allsafetoken';'https://allsafetoken.com/';06.10.16
'EcoCoin';'ECO';'https://www.cryptocompare.com/media/1382993/eco.png';10733333;'Scrypt';'PoW/PoS';'https://twitter.com/ECO_ecocoin';'http://www.ecocoin.us/';24.05.17
'Bolenum';'BLN';'https://www.cryptocompare.com/media/25792607/bln.png';10000000;'';'';'https://twitter.com/BolenumPlatform';'http://bolenum.com/';26.10.17
'Solarflarecoin';'SFC';'https://www.cryptocompare.com/media/1382639/sfc.png';20000000;'Scrypt';'PoW';'https://twitter.com/solarflarecoin';'http://solarflarecoin.us/';11.01.17
'Cthulhu Offerings';'OFF';'https://files.coinmarketcap.com/static/img/coins/200x200/cthulhu-offerings.png';2622755;;;;;25.07.15
'Global Tour Coin';'GTC';'https://www.cryptocompare.com/media/27010485/gtcoin.png';91000000;'Scrypt';'';'https://twitter.com/globaltourcoin';'http://www.gtccoinclub.com/';11.07.17
'BenjiRolls';'BENJI';'https://www.cryptocompare.com/media/1383163/benji.png';35520400;'Scrypt';'PoW';'https://twitter.com/BenjiRolls';'http://benjirolls.cf/';10.08.16
'Allion';'ALL';'https://files.coinmarketcap.com/static/img/coins/200x200/allion.png';7323359;'';'';'https://twitter.com/Allion_ALL';'http://www.trollpay.com/';24.04.17
'Comet';'CMT';'https://www.cryptocompare.com/media/351090/cmt.png';2000000;'Scrypt';'PoW';'https://twitter.com/cometcoin';'https://cometcoin.com/';06.06.16
'Enigma';'XNG';'https://www.cryptocompare.com/media/352311/xng.png';5000000;'X11';'PoW/PoS';'';'http://www.enigmacoin.exnet.su/';10.04.16
'LeaCoin';'LEA';'https://www.cryptocompare.com/media/351729/lea.png';2000000000;'SHA256';'PoW';;;30.03.15
'Debitcoin';'DBTC';'https://www.cryptocompare.com/media/350953/dbtc.png';25999629,2;'Scrypt';'PoW';'https://twitter.com/debitcoinxyz';'https://debitcoin.xyz/';27.04.16
'Spots';'SPT';'https://www.cryptocompare.com/media/19917/spt.png';100000000;'Scrypt';'PoW';'';'https://bitcointalk.org/index.php?topic=615513.0';21.07.13
'HealthyWormCoin';'WORM';'https://www.cryptocompare.com/media/1384040/worm.png';113192045,9;'PoS';'PoS';'https://twitter.com/HealthyWormCoin';'http://healthyworm.com/';02.01.17
'BnrtxCoin';'BNX';'https://www.cryptocompare.com/media/1382853/bnx.png';210000000;'X11';'PoW';'https://twitter.com/bnrtx';'http://www.bnrtx.com/';19.06.15
'ZetaMicron';'ZMC';'https://files.coinmarketcap.com/static/img/coins/200x200/zetamicron.png';600344291;;;;;18.11.16
'Neuro';'NRO';'https://www.cryptocompare.com/media/16746592/nro.png';20000000;'SHA256';'PoW/PoS';'https://twitter.com/neurocoinnews';'https://neurocoin.org/';30.05.17
'iDice';'ICE';'https://www.cryptocompare.com/media/1383896/46b-uaba_400x400.jpg';2071013;'';'';'https://twitter.com/idice_io';'https://idice.io/';12.06.17
'Luna Coin';'LUNA';'https://files.coinmarketcap.com/static/img/coins/200x200/luna-coin.png';1706429;;;;;17.01.17
'TEKcoin';'TEK';'https://www.cryptocompare.com/media/19929/tek.png';100000000;'SHA256';'PoW/PoS';'https://twitter.com/TEKcoins';'http://tekcoin.org/';07.09.13
'Californium';'CF';'https://www.cryptocompare.com/media/351730/cf.png';2520000;'SHA256';'PoW';'';'http://www.californium.info/';21.04.15
'Aerium';'AERM';'https://www.cryptocompare.com/media/16404893/aerm.png';500000000;'SkunkHash';'PoW/PoS';'https://twitter.com/AeriumCoin';'https://www.aerium.info/';11.11.17
'LiteCoin Ultra';'LTCU';'https://www.cryptocompare.com/media/16746704/ltcu.png';150000000;'Scrypt';'PoW/PoS';'https://twitter.com/LiteCoinUltra';'https://crypto-knight.wixsite.com/litecoin-ultra-ltcu';28.07.17
'Torcoin';'TOR';'https://files.coinmarketcap.com/static/img/coins/200x200/torcoin-tor.png';1316179;'';'';'https://twitter.com/TheTorCoin?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fcoinmarketcap.com%2Fcurrencies%2Ftorcoin-tor%2F';;17.04.17
'Braincoin';'BRAIN';'https://www.cryptocompare.com/media/351753/brain.png';22000000;'X11';'PoW/PoS';;;11.04.16
'BOAT';'BOAT';'https://files.coinmarketcap.com/static/img/coins/200x200/doubloon.png';500000000;'HMQ1725';'PoW/PoS';'https://twitter.com/doubloon_boat?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fcoinmarketcap.com%2Fcurrencies%2Fdoubloon%2F';'http://boatcoin.net/';03.02.17
'WARP';'WARP';'https://www.cryptocompare.com/media/351395/warp.png';1095224;'PoS';'PoS';'https://twitter.com/warpcoin';'http://www.warpcoin.com/';22.08.16
'Printerium';'PRX';'https://www.cryptocompare.com/media/1382603/prx.png';20000000;'Scrypt';'PoW/PoS';'https://twitter.com/printerium';'http://printerium.net/';22.01.17
'Iconic';'ICON';'https://www.cryptocompare.com/media/352297/icon.png';520000;'PoS';'PoS';'https://twitter.com/ICONICTOKEN';'http://iconicproject.com/';08.02.17
'Master Swiscoin';'MSCN';'https://files.coinmarketcap.com/static/img/coins/200x200/master-swiscoin.png';1007255720;'';'';'https://twitter.com/swiscoin';'https://www.swisopensource.com/';22.02.17
'Artex Coin';'ATX';'https://www.cryptocompare.com/media/352084/atx.png';500000000;'X11';'PoW';'';'http://www.atxcoin.org/';02.08.16
'bitEUR';'BITEUR';'https://cryptoindex.co/wp-content/uploads/2018/01/biteur.png';107706;;;;;08.06.15
'PonziCoin';'PONZI';'https://files.coinmarketcap.com/static/img/coins/200x200/ponzicoin.png';861099;;;;;18.05.16
'Roofs';'ROOFS';'https://files.coinmarketcap.com/static/img/coins/200x200/roofs.png';600000000;'';'';'https://twitter.com/Roofs9';'https://www.roofs.business/';29.10.17
'WomenCoin';'WOMEN';'https://www.cryptocompare.com/media/12318379/women.png';25000000000;'Scrypt';'PoW/PoS';'https://twitter.com/WomenCoin';'https://www.women-coin.com/';01.07.17
'ExchangeN';'EXN';'https://www.cryptocompare.com/media/14913459/exn.png';10000000;'';'';'https://twitter.com/ExchangeN_com';'http://www.exchangen.com/';22.09.17
'AnarchistsPrime';'ACP';'https://www.cryptocompare.com/media/351019/acp.png';53760000;'SHA256';'PoW';'https://twitter.com/AnarchistsPrime';'http://www.anarchistsprime.info/';24.03.15
'Speedcash';'SCS';'https://files.coinmarketcap.com/static/img/coins/200x200/speedcash.png';476918;'';'';'https://twitter.com/scashdevelopers';'http://www.scash.ml/';27.04.17
'SocialCoin';'SOCC';'https://www.cryptocompare.com/media/1383779/socc.png';75000000;'Scrypt';'PoW';'https://twitter.com/SocialCoinNetwk';'http://www.social-coin.co.uk/';20.06.17
'Veros';'VRS';'https://files.coinmarketcap.com/static/img/coins/200x200/veros.png';10000000000;'';'';'';'https://veros.org/';01.11.16
'Slevin';'SLEVIN';'https://files.coinmarketcap.com/static/img/coins/200x200/slevin.png';70000000;'';'';'https://twitter.com/7slevin7';;05.07.17
'CryptoEscudo';'CESC';'https://www.cryptocompare.com/media/350786/cesc.png';1000000000;'Scrypt';'PoW';'https://twitter.com/cryptoescudo';'http://cryptoescudo.org/';20.03.14
'GeertCoin';'GEERT';'https://files.coinmarketcap.com/static/img/coins/200x200/geertcoin.png';5091200;'';'';'https://twitter.com/GeertCoin';;14.03.17
'JavaScript Token';'JS';'http://jschain.io/images/jschain_logo2.svg';7991996;'';'';'https://twitter.com/js_chain?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fcoinmarketcap.com%2Fcurrencies%2Fjavascript-token%2F';'http://jschain.io/';27.10.17
'Dollar Online';'DOLLAR';'https://www.cryptocompare.com/media/352114/dollarcoin.png';1000000000;'X11';'PoW/PoS';'https://twitter.com/dollarglobal';'http://www.edollar.online/';22.11.16
'PRCoin';'PRC';'https://files.coinmarketcap.com/static/img/coins/200x200/prcoin.png';797399800;'';'';'';'https://prcoin.io/';26.02.17
'MiloCoin';'MILO';'https://files.coinmarketcap.com/static/img/coins/200x200/milocoin.png';30015000;'';'';'';'http://www.milocoin.info/';18.03.17
'JobsCoin';'JOBS';'https://www.cryptocompare.com/media/351691/jobs.png';20000000000;'X11';'PoW/PoS';'https://twitter.com/Jobscoin';'http://jobscoin.us/';05.10.16
'CybCSec';'XCS';'https://www.cryptocompare.com/media/12318323/xcs.png';255834082;'POS 3.0';'PoS';'https://twitter.com/CybCSec';'https://cybcsec.com/';06.10.17
'Coimatic 3.0';'CTIC3';'https://files.coinmarketcap.com/static/img/coins/200x200/coimatic-3.png';102000000;'';'';'https://twitter.com/coimatic';'http://coimatic.com/';21.10.17
'SydPak';'SDP';'https://www.cryptocompare.com/media/351709/sdp.jpg';160107,2;'X13';'PoW/PoS';'https://twitter.com/SydpakCoin';;09.08.16
'RSGPcoin';'RSGP';'https://files.coinmarketcap.com/static/img/coins/200x200/rsgpcoin.png';2159;'';'';'https://twitter.com/RSGPcoin';'http://rsgpcoin.com/';19.07.17
'Coupecoin';'COUPE';'https://files.coinmarketcap.com/static/img/coins/200x200/coupecoin.png';8001599000;'';'';'https://twitter.com/CoupecoinLLC';'http://www.coupecoin.com/';24.06.17
'Argus';'ARGUS';'https://www.cryptocompare.com/media/1383149/argus.png';28600000;'Scrypt';'PoW/PoS';'https://twitter.com/Argus_coin';'https://www.argusnetwork.co/';25.02.17
'Vault Coin';'VLTC';'https://www.cryptocompare.com/media/1382738/vltc.png';1000000000;'X11';'PoW';'https://twitter.com/vaultcoin96';'http://vltcoin.org/';13.10.16
'Xonecoin';'XOC';'https://pbs.twimg.com/profile_images/747033721430282240/WatBe_ik_400x400.jpg';420000;'';'';'https://twitter.com/XOC_onecoin?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fcoinmarketcap.com%2Fcurrencies%2Fxonecoin%2F';;03.09.16
'AgrolifeCoin';'AGLC';'https://files.coinmarketcap.com/static/img/coins/200x200/agrolifecoin.png';208257034;'';'';'https://twitter.com/traiborg';'https://www.agrolifecoin.org/';03.09.16
'Bitvolt';'VOLT';'https://www.cryptocompare.com/media/1382794/volt.png';60132654;'PoS';'PoS';'';'http://bitvolt.co/';06.03.17
'Project-X';'NANOX';'https://files.coinmarketcap.com/static/img/coins/200x200/project-x.png';1;;;;;30.05.17
'Coimatic 2.0';'CTIC2';'https://files.coinmarketcap.com/static/img/coins/200x200/coimatic-2.png';102000000;'';'';'https://twitter.com/coimatic';'http://coimatic.org/';24.07.17
'CrevaCoin';'CREVA';'https://www.cryptocompare.com/media/20571/creva.png';36390750;'X11';'';'';'http://www.crevacoin.com/';20.05.15
'Ulatech';'ULA';'https://files.coinmarketcap.com/static/img/coins/200x200/ulatech.png';90000000;'';'';'https://ulatech.com/#';'https://ulatech.com/';27.08.17
'Magnum';'MGM';'https://www.mgmcoin.org/img/aboutus-2.png';254048386;'';'';'';'https://www.mgmcoin.org/';07.02.17
'GeyserCoin';'GSR';'https://pbs.twimg.com/profile_images/922884258057859072/_P7JtEAH_400x400.jpg';4500000;'';'';'https://twitter.com/GeyserCoin_Dev';'http://geysercoin.com/';27.07.17
'CaliphCoin';'CALC';'https://www.cryptocompare.com/media/351712/calc.png';135000000;'SHA256';'PoW';'https://twitter.com/http://caliphcoin.eu/';'http://caliphcoin.eu/';29.09.16
'EXRNchain';'EXRN';'https://www.cryptocompare.com/media/20780642/exrn.png';100000000000;'';'';'https://twitter.com/EXRNtoken';'https://exrnchain.com/';23.01.18
'Tristar Coin';'TSTR';'https://files.coinmarketcap.com/static/img/coins/200x200/tristar-coin.png';255027857;'';'';'https://www.tristarcoin.com/Contact_us#';'http://www.tristarcoin.com/';01.04.17
'Digital Credits';'DGCS';'https://pbs.twimg.com/profile_images/662140971119853572/BP-jSlWC_400x400.png';201284316;'';'';'https://twitter.com/dcreditstwit?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fcoinmarketcap.com%2Fcurrencies%2Fdigital-credits%2F';'http://dcredits.com/';16.11.15
'HarmonyCoin';'HMC';'https://files.coinmarketcap.com/static/img/coins/200x200/harmonycoin-hmc.png';67130000000;'';'';'http://www.twitter.com/';'https://www.hmc21.co/';24.07.17
'Digital Money...';'DMB';'https://files.coinmarketcap.com/static/img/coins/200x200/digital-money-bits.png';50000000;'';'';'https://twitter.com/DMBCoin';'http://www.dmb-coin.com/';24.05.17
'Abncoin';'ABN';;4734367;'';'';'';'https://aviabitcoin.com/';19.01.17
'AppleCoin';'APW';'https://files.coinmarketcap.com/static/img/coins/200x200/applecoin-apw.png';2100000000;'';'';'';'http://apcoin.co/';12.08.17
'Prospectors Gold';'PGL';'https://files.coinmarketcap.com/static/img/coins/200x200/prospectors-gold.png';220000000;'';'';'https://twitter.com/prospectorsgame?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fcoinmarketcap.com%2Fcurrencies%2Fprospectors-gold%2F';'https://prospectors.io/';07.10.17
